customer_id,first_name,last_name,email,phone,address,city,state,zip_code,country,join_date,customer_tier,loyalty_points
CUST_0307,Troy,Young,grantmichelle@example.net,629.840.7499,"3458 Griffin Course Suite 356, Erinburgh, VA 70800",West Patricialand,KS,93065,US,2024-05-30,Basic,4144
CUST_0308,Crystal,Baird,haleydelgado@example.org,4369942903,"66788 Mason Wells Suite 515, Jameshaven, AZ 27254",Lake Timothy,WY,44521,US,2024-07-17,Gold,103
CUST_0309,Megan,Gibson,schultzlawrence@example.net,648.612.8321,"5206 Alvarez Green Apt. 370, Smithhaven, MN 58831",Scottbury,PA,72194,US,2024-06-25,Platinum,4015
CUST_0310,Peter,Pham,michael90@example.org,(637)286-5825x412,"52463 Vanessa Overpass, Amandaview, MT 58151",Amandaton,MP,85910,US,2025-06-01,Basic,3551
CUST_0311,James,Ellis,charlesdickson@example.org,201.339.9326x79448,"9398 Leslie Unions, West Tammyfort, IL 25832",Smithburgh,WA,93958,US,2024-06-26,Gold,3766
CUST_0312,Kristine,Johnson,lynnnathan@example.net,(401)514-0521x3406,"22091 Cunningham Keys, South John, MS 05818",Thompsonmouth,CA,31827,US,2023-04-09,Silver,3567
CUST_0313,Pamela,Brewer,davidanderson@example.org,(413)502-6462x87648,"USNS Anderson, FPO AA 81974",Ianshire,PR,72096,US,2022-12-23,Silver,4274
CUST_0314,Nicholas,Clark,tcarter@example.com,001-786-773-2726x7346,"88350 Lowe Rapids, East Brian, MA 60428",Philipmouth,CT,68170,US,2023-07-08,Gold,4408
CUST_0315,Tracey,Perez,chess@example.org,4692949232,"Unit 8038 Box 8520, DPO AP 99449",West Sandrabury,SD,71219,US,2025-07-09,Platinum,3808
CUST_0316,Michael,Jones,gary79@example.org,(929)388-6258x5542,"95683 Williams Manors, New Jessicaberg, MH 50263",Joeside,UT,83616,US,2025-10-25,Platinum,4853
CUST_0317,Tina,Russell,ashley30@example.org,(824)702-4054,"78396 Kathleen Estate Apt. 177, Sanchezchester, CA 69087",Kendrabury,DC,78503,US,2023-05-28,Gold,2640
CUST_0318,Angela,Stewart,justin84@example.com,790.209.8047,"02447 Jennifer Mews Apt. 094, East Linda, SD 98663",Hillview,TN,50125,US,2024-05-18,Silver,709
CUST_0319,Tina,Archer,victor41@example.org,962-479-1830,"4382 Andrew Land Apt. 484, Jacquelineton, NV 05902",Richardshire,PA,62432,US,2025-09-05,Gold,3692
CUST_0320,Randy,Cochran,brenda35@example.net,(945)865-8632x7998,"93689 Holt Forest Apt. 950, Burtonberg, PR 34603",Downstown,OR,84275,US,2023-11-06,Silver,3806
CUST_0321,Ashley,Thompson,walkerlynn@example.com,3136128810,"0808 Anthony Radial Suite 299, New Roseville, TN 69740",Warrenburgh,ND,85974,US,2025-08-20,Platinum,2755
CUST_0322,Kathryn,Frazier,patriciarobertson@example.net,8903081561,"PSC 7547, Box 7391, APO AE 26610",North Justin,MH,88988,US,2025-08-14,Basic,4049
CUST_0323,Donna,Adams,deannajones@example.com,001-273-646-0461,"53076 Johnston Ville Apt. 665, Port Carlosfort, IL 15342",New Theresa,WY,15415,US,2023-04-11,Gold,1489
CUST_0324,Kendra,Ellison,aholmes@example.org,759-399-2711x8684,"34104 John Wall, East Yvonnestad, SD 69636",West Joseph,GU,48828,US,2023-05-10,Platinum,1737
CUST_0325,Tammie,Johnson,vcastillo@example.com,243.555.3740,"2842 Gonzalez Island Suite 303, East Anthonyberg, IL 76987",North Kristietown,AR,02905,US,2024-12-06,Gold,2116
CUST_0326,Jay,Stewart,daniel69@example.net,577-887-3100,"89802 Sparks Spur Apt. 555, Port Jacqueline, TX 09784",North Kevin,MD,55685,US,2024-02-16,Gold,2290
CUST_0327,Caitlin,Shaw,nelsonashley@example.org,(314)566-5958x348,"37184 Barr Squares Apt. 746, Michellemouth, NJ 28010",Port Jason,MH,61113,US,2024-03-18,Gold,4553
CUST_0328,Bruce,Lewis,felicia90@example.com,851-448-5805x98963,"134 Lewis Underpass, Port Jill, MT 39298",South Valerie,TN,70888,US,2023-11-25,Basic,4232
CUST_0329,Steven,Nichols,longjuan@example.com,001-922-424-5861,"41574 Hall Path, West Shannon, AZ 72757",Smithview,FM,20705,US,2025-04-06,Silver,701
CUST_0330,Gregory,Williams,pierceandrew@example.net,210-359-1945x26683,"607 Hensley Forest Apt. 700, Priceshire, MS 42324",New Sharonview,WI,70259,US,2025-05-16,Silver,3329
CUST_0331,Emily,Martinez,nathaniellee@example.net,836.488.5957,"Unit 3841 Box 0704, DPO AP 63348",New Jessicaberg,AK,92788,US,2025-04-28,Platinum,4548
CUST_0332,Julia,Woodard,courtney08@example.org,223-729-7208,"5508 Reed Rapid, Alexandrahaven, ID 66448",East Andrewhaven,WI,28179,US,2024-09-22,Silver,3900
CUST_0333,Alex,Williams,bbond@example.org,+1-447-429-0640,"6067 Ashley Isle, Port Kristaborough, IL 25039",Port Rachelborough,IN,70209,US,2023-04-11,Platinum,3671
CUST_0334,Eric,Washington,vjohnson@example.com,(837)570-8851x657,"947 Rodriguez Crescent Apt. 473, Loritown, MD 43945",West Kennethstad,WA,19482,US,2024-03-28,Basic,762
CUST_0335,Joshua,Henderson,allen12@example.org,001-379-915-3019x565,"07312 Schmidt Square, South Stephanie, IN 90110",West Marie,AK,48072,US,2023-06-04,Gold,1815
CUST_0336,James,Hernandez,ihopkins@example.net,371-271-5741x9773,"94194 Schmidt Flat Suite 903, Garyberg, ID 49246",South Marthabury,WV,62400,US,2024-03-05,Platinum,1993
CUST_0337,Joseph,Galloway,nicholsmolly@example.org,(320)467-8193x13781,"02422 Gregg Flat Suite 254, Mcmillanfort, TN 29451",Pamelaborough,WA,48862,US,2024-06-18,Gold,4764
CUST_0338,Shannon,Leblanc,qwilliams@example.net,+1-963-304-5538x851,"8594 Joshua Road Apt. 860, Jamesmouth, IA 92254",Lake Haleyfort,WV,28514,US,2024-09-19,Gold,3876
CUST_0339,Scott,Newton,pdavis@example.com,(413)385-6671x95576,"780 Maldonado Field Suite 333, South Garybury, IN 40627",Ramostown,LA,66297,US,2024-02-29,Gold,3485
CUST_0340,Tonya,Sanchez,lisa27@example.com,(629)644-1120x35226,"34461 Crawford Cape Suite 376, New Kyle, PR 97969",North Ronaldburgh,SD,76139,US,2025-02-15,Gold,2882
CUST_0341,Richard,Davis,matthew44@example.net,310-535-2536x009,"5569 Cody Haven Suite 127, East Susanshire, AS 35319",Williamsonberg,OH,63489,US,2025-04-09,Platinum,2219
CUST_0342,Jennifer,Waters,kayla18@example.com,3634534907,"204 Harris Highway, East Briana, WI 50297",Port Carl,NY,97497,US,2025-05-27,Gold,2059
CUST_0343,Felicia,Bates,tsimpson@example.com,8925499761,"80788 Cox Corner, East Emily, NJ 50379",Randallville,KY,17803,US,2022-12-07,Silver,988
CUST_0344,Colin,Parks,wileypatricia@example.net,(373)322-0184,"6854 Charles Well, Debraberg, VA 19810",New Justin,TX,35805,US,2023-06-18,Silver,2584
CUST_0345,Patricia,Mendez,gordonalexandra@example.org,576.682.9251x018,"3217 Rocha Passage, Port Pennystad, VI 07672",Gordonborough,WA,78350,US,2025-05-14,Basic,4389
CUST_0346,John,Humphrey,kmarquez@example.net,268-411-1966x17238,"879 Marvin Mill, Port Ryan, MO 95973",Lake Williamton,NM,66910,US,2025-07-17,Silver,1569
CUST_0347,James,Sanchez,tlynch@example.com,684.319.8237x4221,"101 Bailey Dam Suite 263, Kathleenshire, AR 17514",Johnsonton,PA,04746,US,2023-08-20,Silver,3966
CUST_0348,Corey,Bass,salazardennis@example.org,480-475-2262x37420,"86712 Franklin Courts, South David, GU 71881",Deborahport,VA,49701,US,2025-02-16,Gold,4829
CUST_0349,Kathleen,Jones,thorntonjames@example.org,+1-704-394-5635x771,"552 Cameron Road Suite 988, New Jessicaside, AK 23999",Mccormickport,NC,67848,US,2022-12-02,Gold,823
CUST_0350,Kaitlyn,Lambert,stevenbolton@example.org,+1-619-883-1410x6622,"602 Kevin Expressway Apt. 637, Aliciashire, GA 44821",New Amanda,PW,73577,US,2025-08-15,Silver,2426
CUST_0351,Mitchell,Johnson,icollins@example.com,(927)988-8121,"67327 Angelica Lake Suite 427, East Ryanside, PA 75558",South John,DC,15667,US,2024-05-26,Silver,2956
CUST_0352,Timothy,Walters,gabrielmorris@example.net,210-987-7320,"604 Tanner Neck Apt. 560, South Christopher, IN 55737",Jamesport,AK,11420,US,2023-09-26,Silver,2476
CUST_0353,Jerome,Merritt,kendralee@example.org,+1-985-896-3395x1287,"7281 Paige Flat, New Matthewbury, GA 58843",Callahanfort,DE,38479,US,2023-04-01,Basic,4375
CUST_0354,Michael,Miller,dtaylor@example.net,+1-217-452-8048x341,"93707 Gardner Station, New Derektown, TN 80169",Perrymouth,NJ,70957,US,2024-05-08,Silver,2247
CUST_0355,Mary,French,floresjoshua@example.com,001-990-851-2261x3050,"73932 Hunter Mountain Apt. 426, Randallborough, WV 63653",South Courtney,TX,86388,US,2023-08-24,Basic,446
CUST_0356,Maxwell,Carter,vperez@example.net,+1-590-948-7096x312,"0538 Karina Landing Apt. 615, West Melissaville, MH 86557",Jenningsville,OR,96300,US,2023-10-05,Gold,1034
CUST_0357,Kristin,Shaw,jason92@example.org,001-351-517-0095,"008 Miller Junction Suite 518, West Steven, IL 39407",Davidside,UT,16920,US,2024-11-03,Platinum,840
CUST_0358,Steven,Lopez,elizabethwheeler@example.com,444.711.8362,"517 Krista Ville Apt. 532, Carterhaven, TX 28381",Davisside,TN,32365,US,2023-06-19,Basic,4702
CUST_0359,Amanda,Mayer,khall@example.com,001-534-374-9436,"7560 Tammy Fords Suite 817, Lake Robertland, NE 39982",Rodriguezside,MO,88100,US,2023-01-15,Gold,3845
CUST_0360,Brittany,English,wagnerjennifer@example.org,800-663-7425x180,"52077 Barrett Row Suite 557, Port Johnbury, MO 47628",New Melissa,AR,62967,US,2025-09-01,Platinum,3608
CUST_0361,Anna,Ward,evansaaron@example.net,001-587-496-5689x132,"1845 Phillips Light Suite 711, Port Wyatt, SC 66108",Daltonhaven,OR,35311,US,2023-08-27,Gold,1510
CUST_0362,Beverly,Moore,veronicaward@example.net,(349)785-6339,"USCGC Cook, FPO AA 62585",West Richardtown,NV,72022,US,2023-09-28,Basic,2068
CUST_0363,Joseph,Collins,lsmith@example.org,(211)331-9413x749,"87386 Sanchez Knolls, South Daniel, AK 71975",Johnstonport,NM,61642,US,2025-05-10,Platinum,934
CUST_0364,Randy,Pham,cmendoza@example.net,355.976.4394,"7793 Pineda Cape, East Jordan, NV 01682",North Edwardhaven,PA,08144,US,2024-03-11,Basic,3282
CUST_0365,Jesse,Brown,jhunt@example.net,994.385.2352x56358,"93996 Johnson Plain Apt. 818, North Timothyland, LA 35139",Lake Brianna,NJ,50630,US,2025-06-25,Platinum,606
CUST_0366,Kimberly,Davis,dhoffman@example.org,(852)999-9221,"448 Kimberly Way, Mistymouth, KS 90549",New Destinyborough,DC,94145,US,2023-07-30,Basic,1242
CUST_0367,Kristy,Salazar,angelamorse@example.net,786.951.5860x97156,"416 Wright Fields, East Brandi, MS 14837",Barneshaven,CT,10189,US,2024-01-06,Silver,4610
CUST_0368,Christy,Williams,bryan64@example.com,214.835.5632x35760,"08485 Wells Mall, South Lisa, ID 36391",Johnville,ID,24069,US,2024-02-05,Gold,697
CUST_0369,Brian,Sawyer,rebeccacastillo@example.org,+1-524-578-9909,"994 Rebecca Prairie Apt. 940, East Bradley, WA 76407",Wellsshire,MD,26672,US,2025-09-02,Silver,970
CUST_0370,Jamie,Price,hfox@example.org,(559)350-3125x251,"3488 Kirk Spring, South Pamelabury, MO 98685",Lauratown,KY,61298,US,2023-05-24,Platinum,4966
CUST_0371,Allison,Avila,williammarshall@example.net,001-962-393-0711x0966,"4168 Marshall Freeway, Austinside, NY 86003",North Samantha,AK,97065,US,2025-05-12,Silver,4280
CUST_0372,John,Watson,swallace@example.com,499.818.4123x0749,"4802 David Creek, South Rodneyton, KY 87098",Wellsburgh,FM,83250,US,2025-02-11,Platinum,3690
CUST_0373,Brittany,Gomez,mendezmitchell@example.org,952-579-6423,"914 Doyle Burgs Apt. 304, Josephtown, PW 28834",New Jill,AK,98205,US,2025-02-14,Platinum,2435
CUST_0374,Michael,Rogers,johnweaver@example.org,+1-272-741-3860x40797,"044 Ford Causeway, West Jessica, ND 79403",Jonesfort,OR,37562,US,2022-12-15,Platinum,2501
CUST_0375,Lee,Smith,collinsbeth@example.org,907-369-9071,"69881 Janet Pine, East Marciaberg, FL 32539",Smithfort,PW,48386,US,2024-01-16,Basic,4994
CUST_0376,Justin,Baker,noblejessica@example.net,731-919-4427x062,"5383 Charles Throughway, West Brittanyton, DE 96523",West Georgeview,MT,66422,US,2024-02-13,Basic,1702
CUST_0377,Geoffrey,Mckinney,lopezelizabeth@example.net,282-943-6063,"8434 Jason Vista Suite 485, Lake Peterton, WV 14799",East Travisside,NH,91913,US,2025-03-07,Silver,2167
CUST_0378,Michael,Mack,jason15@example.com,848.222.6968x6773,"2010 Williams Streets Suite 264, Morrisborough, MD 67704",Gomezberg,NV,72053,US,2023-04-08,Basic,1286
CUST_0379,Cynthia,Mclaughlin,williamhawkins@example.net,+1-280-859-4363x16190,"06266 Hayes Union Apt. 921, Rebeccamouth, MN 53291",Port Patricia,CT,51334,US,2025-06-18,Silver,1423
CUST_0380,Christie,Mccall,robert24@example.org,746.947.7034x851,"Unit 6849 Box 0166, DPO AE 52270",Clarkland,CO,23123,US,2025-07-12,Basic,1282
CUST_0381,Darryl,Matthews,ellisrobert@example.com,665-772-1131,"5649 Emily Center, Port Calvinfort, DE 61318",Lake Amber,CA,81986,US,2023-07-12,Basic,3346
CUST_0382,Michael,Baker,michaeldiaz@example.org,499-352-0430x74720,"28057 Juarez Hollow Suite 426, North Karenfort, MH 38265",Port Matthewburgh,RI,49810,US,2023-10-05,Platinum,4864
CUST_0383,Anna,Foster,archerpatrick@example.net,484.556.7070,"902 Nielsen Islands, Seanbury, NH 97647",West Kimberly,MS,82232,US,2025-04-19,Platinum,2385
CUST_0384,Walter,Rodriguez,heather51@example.net,336.786.5893,"460 Garcia Motorway, West Charles, CO 26180",North Ashleyport,NJ,37384,US,2025-04-12,Basic,1896
CUST_0385,Jenna,Mejia,scottlarson@example.com,001-938-318-5881x7180,"87498 David Center, Jonesberg, KS 20339",West Vincent,MP,86567,US,2024-05-13,Gold,2316
CUST_0386,Bianca,Hernandez,christine43@example.org,001-444-565-2117,"780 Gomez Ramp Apt. 781, Gomezland, AZ 51898",West Roger,CA,60803,US,2024-11-14,Platinum,583
CUST_0387,Robert,Williams,salexander@example.com,915.347.3717x77821,"6098 Hunter Way, Hooverland, ME 12854",Port Jonathanview,CO,70962,US,2023-03-15,Silver,2167
CUST_0388,Karen,Parrish,sean35@example.net,7079164905,"9580 Charles Forges Suite 735, Jonathanmouth, MH 72703",Brownshire,MP,64948,US,2023-06-21,Silver,3482
CUST_0389,Monique,Kelley,thompsonbrian@example.com,619.654.3259x83512,"548 Shannon Ferry Suite 254, Curtismouth, NE 08682",South Michael,NH,64766,US,2024-03-04,Basic,4461
CUST_0390,Erika,Montgomery,erica63@example.org,7388600539,"1626 Lisa Trail, Grantton, GA 25433",Lake Randymouth,ND,92052,US,2024-04-29,Silver,1220
CUST_0391,Jennifer,Johnson,schmittbryan@example.net,343.261.1745x569,"388 Denise Burg, Port Roger, MN 56641",Jacobston,MI,25768,US,2024-08-05,Gold,1165
CUST_0392,Brian,Glenn,stephen92@example.com,+1-814-433-6659,"856 Thomas Isle, Melissatown, NM 27204",East Nicole,MD,20015,US,2025-09-29,Basic,488
CUST_0393,Kenneth,Wright,charlesrobinson@example.net,+1-410-505-4893x4032,"79054 Lang Cliffs Apt. 903, New Alexischester, OR 79872",East Matthewmouth,IN,14174,US,2025-01-16,Silver,2519
CUST_0394,Kelly,Bullock,mary72@example.org,001-790-347-6579x33778,"955 Anthony Bridge, West Joshuastad, NJ 20722",New Adam,AR,20922,US,2023-09-22,Gold,3597
CUST_0395,Oscar,Woods,dpeterson@example.org,657-864-9708,"2006 Karen Track Apt. 833, Lake Daniel, VA 77640",North Peter,TN,48513,US,2024-11-10,Basic,3839
CUST_0396,Richard,Williams,karenmack@example.org,001-627-286-6193x8856,"74589 Kane Fork, Sweeneyview, OR 52503",East Amy,CT,21240,US,2025-04-22,Gold,3297
CUST_0397,Kristin,Church,martinezbrooke@example.com,001-764-710-8362x17445,"0753 Gilbert Mall Apt. 104, East Anthony, KS 83555",New Mark,KS,40830,US,2025-11-07,Gold,4099
CUST_0398,Sean,Dunn,beardcorey@example.org,475.448.7591x149,"69467 Aaron Stream Suite 418, Vincentshire, IL 65995",New Christine,IL,85246,US,2025-10-12,Platinum,3586
CUST_0399,Dominic,Schmidt,zstone@example.net,+1-580-812-3301x104,"4489 Megan Point Suite 954, Burnschester, IA 03001",Lake Paulside,PR,03813,US,2025-03-19,Basic,4899
CUST_0400,Daniel,Smith,dianaaguilar@example.net,999-217-5427,"6272 Holly Spurs, New Jamesview, GA 68478",East Scottbury,LA,65226,US,2023-12-09,Basic,3539
CUST_0401,John,Middleton,annakirby@example.org,(204)271-7171x6996,"835 Derek Fields, Michelleside, CA 28677",East Nicholas,DE,96238,US,2025-04-06,Gold,4945
CUST_0402,Patrick,Anderson,andrew98@example.net,247-202-2041x039,"USNV Hanna, FPO AE 61626",South Ebonyfort,TX,99929,US,2024-11-18,Gold,211
CUST_0403,Ashley,Yu,guypratt@example.net,001-401-270-6496x3364,"USCGC Luna, FPO AA 69779",Port Priscilla,WY,42705,US,2025-06-05,Basic,1875
CUST_0404,Tom,Figueroa,cannondesiree@example.com,763-937-9650x121,"72310 Jonathan Drive, Loriview, WY 02145",Lake Alyssa,AS,87792,US,2024-12-26,Basic,2207
CUST_0405,Randy,Ramirez,fosterkimberly@example.org,+1-452-997-2496x81520,"37736 Katie Brooks Suite 786, North Noahshire, AS 23123",Lake Tyrone,DE,50166,US,2023-01-10,Basic,1435
CUST_0406,Marvin,Miller,beasleyheidi@example.org,(412)739-8839,"103 Stephanie Square Suite 257, East Christopher, HI 97541",Lake Stacyside,CT,30935,US,2024-08-12,Platinum,4251
CUST_0407,April,Hodges,dfrench@example.net,001-783-985-6016x90077,"093 Becker Locks, Hancockview, MH 87452",Karenstad,OK,02120,US,2025-10-04,Platinum,2278
CUST_0408,Alejandro,Marquez,mooreashley@example.com,001-583-609-0081x327,"332 Coleman Shoal, Walshberg, PA 67681",Brandonville,MO,52884,US,2023-03-20,Silver,4795
CUST_0409,Jessica,Booth,morrisholly@example.org,639-507-9875,"205 Natalie Loop Suite 957, East Kelly, OK 15082",North Laura,VA,26900,US,2023-03-30,Platinum,4028
CUST_0410,Bruce,Henson,zrodriguez@example.org,+1-639-934-8150x481,"517 Derek Rapid, South Justinville, FM 39127",Christopherview,VT,25160,US,2024-05-10,Basic,3850
CUST_0411,Jesse,Parker,chapmanstephen@example.org,(828)580-4727x201,"682 Charles Fort, Steveville, MN 29355",North Jennifer,DE,91820,US,2024-08-14,Gold,3345
CUST_0412,Nicholas,Castaneda,stephen90@example.net,963-765-8477,"18299 Harvey Pike, Kevinburgh, MT 76660",North Barbara,KS,07151,US,2025-04-23,Gold,2630
CUST_0413,Wesley,Hill,ryandixon@example.org,212.508.8843x8897,"27732 Kathryn Hollow Suite 208, Port Martin, PR 06800",West Timothy,DE,35973,US,2023-03-08,Basic,1317
CUST_0414,Lawrence,Fuentes,jennifermcbride@example.net,412.751.8507x8906,"3514 Zachary Knolls, East Kathleenborough, NM 42181",South Michelleberg,GU,91753,US,2025-03-22,Gold,3372
CUST_0415,Nathan,Cruz,aliciaodonnell@example.org,968-942-5623,"643 William Parkways, Butlermouth, ND 49524",North Davidfurt,VI,02484,US,2023-01-07,Platinum,2361
CUST_0416,Derek,Collins,carlatownsend@example.com,246.927.3665x877,"9304 Jonathan Parkways Suite 426, Port Susanmouth, ME 61196",North Jonathon,MO,89264,US,2024-11-28,Platinum,4506
CUST_0417,Samantha,Gaines,tony50@example.com,364-824-2431x0264,"PSC 1223, Box 8831, APO AA 50459",Nathanielport,OR,41723,US,2024-09-09,Basic,3725
CUST_0418,James,Johnson,hoganchristina@example.org,948.898.3918x88946,"256 Jimenez Ford, Lake Robert, GA 06733",Deannashire,KY,35742,US,2024-01-13,Basic,2576
CUST_0419,Jared,Warren,mcosta@example.net,(427)539-7374,"Unit 5369 Box 3755, DPO AE 33977",Brooksville,MI,63500,US,2023-12-09,Gold,2648
CUST_0420,David,Baker,lewiswilliam@example.com,520.908.1290,"84274 Cantu Summit, Stevenview, MP 32282",New Amandamouth,MI,96908,US,2025-04-29,Basic,3311
CUST_0421,David,Blair,amy68@example.com,+1-744-238-1943x198,"9262 Lee Stream Suite 596, Jeffreyton, FL 89403",Sheilaside,PR,82590,US,2024-11-25,Basic,4444
CUST_0422,Eric,Wilkerson,smithbreanna@example.com,325.834.4080x186,"7350 Thomas Fork Apt. 451, Parrishview, NY 53105",East Abigailtown,ND,14142,US,2023-10-26,Platinum,3385
CUST_0423,George,Potts,zcline@example.org,(697)746-5455x77581,"963 James Mountain Suite 147, West Joborough, NJ 10003",Duncanborough,ME,74890,US,2023-09-25,Basic,1536
CUST_0424,Jennifer,Bass,jacobmann@example.org,9973150252,"9289 Day Rapid, North Brianbury, HI 57906",Shawnview,ID,24709,US,2025-09-02,Gold,4083
CUST_0425,Ashley,Russo,hornlaurie@example.net,7563449258,"6834 Megan Bypass Suite 032, Martinchester, AS 83842",Hernandeztown,CA,71046,US,2023-08-12,Platinum,422
CUST_0426,Jason,Taylor,laurienguyen@example.com,432.873.3687x9021,"901 Jennifer Unions Apt. 259, New Christophermouth, SC 15451",New David,WY,01689,US,2023-12-10,Silver,2187
CUST_0427,Roberto,Williams,jking@example.org,+1-682-631-3717x3022,"66072 Amy Turnpike, East Diana, FM 90815",Lake Debbieton,TX,86412,US,2023-10-18,Silver,2359
CUST_0428,Sandra,Parrish,drakesavannah@example.com,887.746.9902x22440,"550 Jacobs Row Apt. 207, Markstad, WV 46487",East Emilyberg,IL,91850,US,2025-06-20,Platinum,3970
CUST_0429,Carrie,Goodman,wfuller@example.org,984-949-3724x57500,"31530 Hughes Bypass, Lake Christophertown, MA 88960",Matthewtown,MP,09089,US,2024-08-12,Basic,236
CUST_0430,Jacqueline,Arnold,lauriecruz@example.com,+1-494-900-6290x0711,"14696 Benjamin Point, Port Ruthbury, SC 26032",Tonyaburgh,MS,62462,US,2024-10-24,Silver,1297
CUST_0431,Alexis,Wright,dpittman@example.org,+1-883-407-3385,"07388 Porter Fall, Lake Samanthaport, AR 96660",Timothyville,UT,49449,US,2024-10-10,Gold,4512
CUST_0432,Donna,Rose,ivang@example.org,9547778464,"34243 Norman Loop, New Evan, MO 98050",New William,IN,77705,US,2024-07-07,Basic,4524
CUST_0433,Jenna,Mosley,josephhendricks@example.com,513-336-9960,"PSC 9079, Box 8996, APO AA 72147",East Annastad,PR,64257,US,2024-04-17,Platinum,763
CUST_0434,Kevin,Rogers,rcollins@example.org,(400)461-2116x16776,"27693 Williams Ville, Paulfurt, NC 57171",Port Erinport,KY,13650,US,2024-11-01,Silver,929
CUST_0435,Brian,Lee,toliver@example.net,+1-440-790-7211,"05332 Shannon Fields, West Lisa, AK 21430",Port Desiree,PW,82177,US,2023-03-21,Platinum,962
CUST_0436,Sabrina,Scott,kristenrodriguez@example.org,+1-925-280-8733,"75549 Michael Mall Suite 041, Barnettton, MI 49704",Jamesburgh,MT,02178,US,2025-08-23,Silver,4082
CUST_0437,Elizabeth,Walls,lkennedy@example.net,771-565-5754x83592,"7674 Krista Well, Smithshire, NV 93653",Claytonshire,NH,33688,US,2025-08-17,Gold,4168
CUST_0438,Deborah,Turner,patriciasampson@example.net,880.349.4896x13831,"028 Christina Crescent Apt. 744, New Masonburgh, IA 40159",East Steven,UT,48363,US,2025-01-18,Gold,3403
CUST_0439,Frank,Blackwell,hamiltonjudy@example.com,001-770-771-7157,"666 Johnson Underpass Suite 613, Robertview, SC 48781",Prattbury,WV,29564,US,2023-07-31,Platinum,3868
CUST_0440,Henry,Williams,bnorris@example.org,9959218835,"334 Bennett Turnpike Suite 414, South Ashleyton, NY 12592",Ortegashire,VT,93707,US,2025-02-18,Silver,3741
CUST_0441,Ann,Rogers,zfaulkner@example.com,(530)519-2870x784,"94533 Brandon Highway, Michaelmouth, OK 23844",New Thomasland,NV,76793,US,2025-03-22,Silver,3142
CUST_0442,Jasmine,Knight,rick33@example.org,+1-631-518-5932x868,"13505 Amy Bridge, Port Stephanie, OR 24210",Chavezton,WI,80093,US,2022-12-17,Silver,4910
CUST_0443,Janet,Tran,wesley12@example.org,(402)330-3712,"868 Case Mills Apt. 564, West Frank, MI 96102",Salazarton,SC,88386,US,2024-05-15,Silver,571
CUST_0444,Sarah,Pace,stephanieduran@example.net,(602)405-8417x94923,"901 Cathy Spring, Delgadomouth, MS 30130",New Vincentstad,PR,42407,US,2025-10-11,Gold,3399
CUST_0445,Jared,King,medinalauren@example.org,399.844.6392x100,"Unit 4850 Box 2853, DPO AA 64572",Jeffreyfort,NH,73942,US,2023-04-17,Gold,4159
CUST_0446,Gabrielle,Sims,elizabeth16@example.com,4393174849,"6691 Jonathan Valleys Suite 081, Browntown, WY 41570",South Anthonybury,MN,54084,US,2023-01-12,Gold,21
CUST_0447,Diane,Kim,kennethbender@example.net,290-931-2628x402,"892 Luna Port, Port Jenniferborough, AL 08876",Jacobton,MA,34932,US,2024-05-17,Gold,2445
CUST_0448,Daniel,White,davidwhite@example.net,+1-522-610-4306,"20590 Lowe Key Suite 984, Mistyhaven, DE 80837",East Georgeside,TN,20407,US,2023-07-02,Platinum,1217
CUST_0449,Tyler,Richardson,zachary04@example.net,684.582.4501x0941,"Unit 8427 Box 0487, DPO AE 53998",Lanceside,TN,34692,US,2023-03-29,Platinum,4412
CUST_0450,Stephanie,Garza,mfigueroa@example.org,(989)725-1005,"USNS Ochoa, FPO AA 43655",Port Kellyport,NM,00596,US,2023-09-04,Platinum,2827
CUST_0451,Erin,Wilson,webbnicholas@example.net,287-363-7677,"5626 Kimberly Mount, Ryanborough, WV 10688",North Shawn,WY,59426,US,2024-10-31,Gold,4521
CUST_0452,Sean,Aguilar,bryanthomas@example.com,(566)989-5880,"001 James Islands, Berrymouth, OR 36728",North Anthonyberg,AK,56134,US,2025-05-15,Platinum,3730
CUST_0453,Christina,Bell,barnesaustin@example.org,001-790-618-8649,"584 Christopher Fields Apt. 293, West Gregoryborough, DC 77343",Howeland,PW,93016,US,2025-06-27,Gold,1545
CUST_0454,Peter,Singh,leslie75@example.com,(956)463-1221,"75206 Carr Course, Annmouth, WI 69426",East Jake,AK,01262,US,2024-01-17,Silver,4684
CUST_0455,Amanda,Rodriguez,brianscott@example.net,001-757-202-1587x16751,"619 Sims Islands Apt. 954, New Joseph, NH 88739",Teresashire,TX,70506,US,2025-06-16,Platinum,1913
CUST_0456,Allison,Jacobs,hughesashley@example.net,001-301-705-7282,"8915 Silva Loaf, Lake Zacharyton, GU 18207",Millerhaven,PW,00544,US,2024-10-04,Platinum,357
CUST_0457,Michael,Serrano,hcummings@example.com,405-418-9795x3370,"2174 Davis Field Suite 668, Hatfieldland, OK 97353",Brownland,RI,77840,US,2025-09-20,Gold,3874
CUST_0458,Thomas,Cherry,pwheeler@example.org,4212257428,"4668 Charles Shoal Suite 234, Lake Derekchester, AK 24718",North Valerie,VT,56136,US,2025-11-13,Platinum,3162
CUST_0459,Nicholas,Hernandez,laurenbrown@example.com,340-871-6407,"4253 Christopher Mission Apt. 210, South Ronniechester, KS 15618",South Jose,KS,79729,US,2023-02-15,Silver,4057
